230400;0.491107
230400;0.582078
230400;0.538302
230400;0.528384
230400;0.517782
230400;0.518808
230400;0.530436
230400;0.507864
230400;0.384746
230400;0.562926
230400;0.528384
230400;0.518124
230400;0.488713
230400;0.547194
230400;0.533172
230400;0.569766
230400;0.605675
230400;0.483241
230400;0.478453
230400;0.531120
230400;0.589259
230400;0.584130
230400;0.421681
230400;0.521202
230400;0.552666
230400;0.513336
230400;0.532830
230400;0.518466
230400;0.496237
230400;0.502050
230400;0.527358
230400;0.513678
230400;0.474007
230400;0.472639
230400;0.422023
230400;0.417235
230400;0.400478
230400;0.397400
230400;0.398768
230400;0.404582
230400;0.399110
230400;0.415867
230400;0.398768
230400;0.399452
230400;0.406633
230400;0.404240
230400;0.397400
230400;0.400136
230400;0.401162
230400;0.402872
230400;0.409027
230400;0.418261
230400;0.431941
230400;0.429547
230400;0.442885
230400;0.248973
230400;0.454171
230400;0.476401
230400;0.457249
230400;0.258207
230400;0.459301
230400;0.358070
230400;0.213748
230400;0.314637
230400;0.280779
230400;0.444937
230400;0.446989
230400;0.438097
230400;0.187072
230400;0.407659
230400;0.454855
230400;0.489739
230400;0.440491
230400;0.427495
230400;0.460669
230400;0.435703
230400;0.196306
230400;0.458617
230400;0.450409
230400;0.450067
230400;0.461011
230400;0.413815
230400;0.457591
230400;0.463405
230400;0.445621
230400;0.438097
230400;0.448015
230400;0.465115
230400;0.461353
230400;0.424759
230400;0.431941
230400;0.279069
230400;0.439807
230400;0.438439
230400;0.443911
230400;0.509232
230400;0.381668
230400;0.438097
230400;0.444253
230400;0.463747
230400;0.320792
230400;0.402872
230400;0.416209
230400;0.400478
230400;0.438439
230400;0.459301
230400;0.416893
230400;0.460669
230400;0.420313
230400;0.448357
230400;0.436387
230400;0.462379
230400;0.440491
230400;0.437413
230400;0.462379
230400;0.341312
230400;0.456223
230400;0.448699
230400;0.444253
230400;0.450067
230400;0.481873
230400;0.465799
230400;0.447331
230400;0.304035
230400;0.457591
230400;0.462721
230400;0.453145
230400;0.443911
230400;0.436387
230400;0.457933
230400;0.513336
230400;0.457591
230400;0.465799
230400;0.446989
